,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
206,28450,99999,201705032100,323.0,5.0,,,,,,,31.2,,,,,0.0,,,,0.0,32.0,22.0,1037.5,,1011.8,,,,,,,32.0
207,28450,99999,201705032120,330.0,6.0,,,,,,,,,,,,,,,,,32.0,21.0,,30.59,,,,,,,,
208,28450,99999,201705032150,330.0,5.0,,,,,,,,,,,,,,,,,32.0,21.0,,30.59,,,,,,,,
209,28450,99999,201705032200,315.0,5.0,,,,,,,31.2,,,,,0.0,,,,,32.0,22.0,1037.5,,1011.8,,,,,,,32.0
210,28450,99999,201705032220,300.0,3.0,,,,,,,,,,,,,,,,,32.0,21.0,,30.56,,,,,,,,
211,28450,99999,201705032250,310.0,3.0,,,,,,,,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
212,28450,99999,201705032300,287.0,4.0,,,,,,,31.2,,,,,0.0,,,,,31.0,22.0,1037.3,,1011.5,,,,,,,32.0
213,28450,99999,201705032320,290.0,3.0,,,,,,,,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
214,28450,99999,201705032350,290.0,5.0,,,,,,,,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
215,28450,99999,201705040000,278.0,5.0,,,,,,,31.2,,,,,0.0,,,,0.0,30.0,22.0,1037.2,,1011.4,,,,,,,32.0
216,28450,99999,201705040020,300.0,3.0,,230.0,,,,,6.2,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
217,28450,99999,201705040050,280.0,5.0,,40.0,,,,,6.2,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
218,28450,99999,201705040100,267.0,4.0,,,,,,,31.2,,,,,0.0,,,,,31.0,22.0,1037.1,,1011.3,,,,,,,32.0
219,28450,99999,201705040120,270.0,6.0,,38.0,,,,,6.2,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
220,28450,99999,201705040150,240.0,5.0,,,,,,,,,,,,,,,,,30.0,21.0,,30.56,,,,,,,,
221,28450,99999,201705040200,231.0,3.0,,,,,,,31.2,,,,,0.0,,,,,31.0,22.0,1036.5,,1010.7,,,,,,,32.0
222,28450,99999,201705040220,240.0,6.0,,,,,,,,,,,,,,,,,30.0,21.0,,30.53,,,,,,,,
223,28450,99999,201705040250,240.0,9.0,,,,,,,,,,,,,,,,,30.0,23.0,,30.53,,,,,,,,
224,28450,99999,201705040300,231.0,5.0,,,,,,,31.2,,,,,0.0,,,,0.0,30.0,22.0,1036.1,,1010.2,,,,,,,32.0
225,28450,99999,201705040320,230.0,9.0,,,,,,,,,,,,,,,,,30.0,23.0,,30.53,,,,,,,,
226,28450,99999,201705040350,230.0,10.0,,,,,,,,,,,,,,,,,30.0,23.0,,30.53,,,,,,,,
227,28450,99999,201705040400,223.0,5.0,,,,,,,31.2,,,,,0.0,,,,,31.0,22.0,1035.5,,1009.8,,,,,,,32.0
228,28450,99999,201705040420,220.0,10.0,,,,,,,,,,,,,,,,,30.0,23.0,,30.5,,,,,,,,
229,28450,99999,201705040450,220.0,10.0,,,,,,,,,,,,,,,,,30.0,23.0,,30.5,,,,,,,,
230,28450,99999,201705040500,219.0,7.0,,,,,,,30.7,,,,,0.0,,,,,32.0,22.0,1034.6,,1008.9,,,,,,,32.0
231,28450,99999,201705040520,220.0,11.0,,,,,,,,,,,,,,,,,32.0,23.0,,30.5,,,,,,,,
232,28450,99999,201705040550,220.0,15.0,,,,,,,,,,,,,,,,,34.0,23.0,,30.47,,,,,,,,
233,28450,99999,201705040600,213.0,10.0,14.0,,BKN,,,,50.0,1.0,,,,,,,,2.0,35.0,23.0,1033.5,,1008.0,37.0,30.0,,,,,32.0
234,28450,99999,201705040620,210.0,14.0,,,,,,,,,,,,,,,,,36.0,23.0,,30.47,,,,,,,,
235,28450,99999,201705040650,230.0,14.0,,,,,,,,,,,,,,,,,37.0,25.0,,30.45,,,,,,,,
236,28450,99999,201705040700,221.0,11.0,17.0,,,,,,29.4,,,,,0.0,,,,,40.0,24.0,1032.6,,1007.4,,,,,,,32.0
237,28450,99999,201705040720,230.0,14.0,,,,,,,,,,,,,,,,,37.0,25.0,,30.45,,,,,,,,
238,28450,99999,201705040750,230.0,15.0,,,,,,,,,,,,,,,,,39.0,25.0,,30.42,,,,,,,,
239,28450,99999,201705040800,221.0,11.0,20.0,,,,,,27.3,,,,,0.0,,,,,41.0,24.0,1031.6,,1006.5,,,,,,,32.0
240,28450,99999,201705040820,240.0,15.0,,,,,,,,,,,,,,,,,41.0,25.0,,30.42,,,,,,,,
241,28450,99999,201705040850,240.0,16.0,,,,,,,,,,,,,,,,,41.0,25.0,,30.42,,,,,,,,
242,28450,99999,201705040900,227.0,13.0,20.0,722.0,SCT,,,,50.0,1.0,,,,,,,,1.0,44.0,24.0,1030.8,,1005.8,,,,,,,32.0
243,28450,99999,201705040920,230.0,15.0,,,,,,,,,,,,,,,,,43.0,23.0,,30.39,,,,,,,,
244,28450,99999,201705040950,240.0,16.0,,,,,,,,,,,,,,,,,43.0,25.0,,30.39,,,,,,,,
245,28450,99999,201705041000,240.0,14.0,19.0,,,,,,28.0,,,,,0.0,,,,,46.0,24.0,1029.8,,1004.9,,,,,,,31.0
246,28450,99999,201705041020,230.0,16.0,,,,,,,,,,,,,,,,,43.0,23.0,,30.39,,,,,,,,
247,28450,99999,201705041051,230.0,15.0,,,,,,,,,,,,,,,,,45.0,23.0,,30.36,,,,,,,,
248,28450,99999,201705041100,220.0,12.0,17.0,,,,,,26.3,,,,,0.0,,,,,46.0,23.0,1028.9,,1004.1,,,,,,,31.0
249,28450,99999,201705041120,240.0,16.0,,,,,,,,,,,,,,,,,45.0,23.0,,30.36,,,,,,,,
250,28450,99999,201705041150,250.0,15.0,,,,,,,,,,,,,,,,,45.0,23.0,,30.36,,,,,,,,
251,28450,99999,201705041200,236.0,11.0,20.0,,BKN,,,,50.0,3.0,,,,,,,,1.0,47.0,23.0,1028.4,,1003.7,,,,,,,31.0
252,28450,99999,201705041220,240.0,14.0,,,,,,,,,,,,,,,,,45.0,23.0,,30.33,,,,,,,,
253,28450,99999,201705041250,230.0,15.0,,,,,,,,,,,,,,,,,45.0,23.0,,30.3,,,,,,,,
254,28450,99999,201705041300,229.0,10.0,18.0,,,,,,31.1,,,,,0.0,,,,,47.0,22.0,1027.2,,1002.5,,,,,,,31.0
255,28450,99999,201705041320,230.0,14.0,,,,,,,,,,,,,,,,,46.0,23.0,,30.3,,,,,,,,
256,28450,99999,201705041350,230.0,15.0,,,,,,,,,,,,,,,,,46.0,23.0,,30.27,,,,,,,,
257,28450,99999,201705041400,230.0,12.0,18.0,,,,,,31.2,,,,,0.0,,,,,47.0,23.0,1026.3,,1001.6,,,,,,,31.0
258,28450,99999,201705041420,230.0,15.0,,,,,,,,,,,,,,,,,46.0,23.0,,30.27,,,,,,,,
259,28450,99999,201705041450,230.0,16.0,,,,,,,,,,,,,,,,,46.0,25.0,,30.24,,,,,,,,
260,28450,99999,201705041500,234.0,12.0,19.0,,,,,,31.2,,,,,0.0,,,,0.0,48.0,22.0,1025.0,,1000.3,,,,,,,31.0
261,28450,99999,201705041520,230.0,15.0,,,,,,,,,,,,,,,,,46.0,25.0,,30.24,,,,,,,,
262,28450,99999,201705041550,250.0,13.0,,,,,,,,,,,,,,,,,46.0,23.0,,30.24,,,,,,,,
263,28450,99999,201705041600,248.0,9.0,14.0,,,,,,31.2,,,,,0.0,,,,,47.0,23.0,1024.5,,999.8,,,,,,,31.0
264,28450,99999,201705041620,240.0,10.0,,47.0,,,,,6.2,,,,,,,,,,45.0,25.0,,30.21,,,,,,,,
265,28450,99999,201705041650,230.0,10.0,,46.0,,,,,6.2,,,,,,,,,,45.0,25.0,,30.18,,,,,,,,
266,28450,99999,201705041700,224.0,7.0,,,,,,,31.2,,,,,0.0,,,,,46.0,24.0,1023.2,,998.5,,,,,,,31.0
267,28450,99999,201705041720,220.0,13.0,,50.0,,,,,6.2,,,,,,,,,,43.0,27.0,,30.18,,,,,,,,
268,28450,99999,201705041750,220.0,11.0,,42.0,,,,,6.2,,,,,,,,,,41.0,28.0,,30.15,,,,,,,,
269,28450,99999,201705041800,216.0,7.0,,,,,,,31.2,,,,,0.0,,,,0.0,43.0,27.0,1022.4,,997.5,48.0,35.0,,,,,31.0
270,28450,99999,201705041820,240.0,13.0,,44.0,,,,,6.2,,,,,,,,,,43.0,28.0,,30.15,,,,,,,,
271,28450,99999,201705041850,240.0,16.0,,42.0,,,,,6.2,,,,,,,,,,43.0,28.0,,30.12,,,,,,,,
272,28450,99999,201705041900,237.0,9.0,16.0,,,,,,31.2,,,,,0.0,,,,,43.0,28.0,1021.4,,996.6,,,,,,,31.0
273,28450,99999,201705041920,230.0,14.0,,36.0,,,,,6.2,,,,,,,,,,43.0,28.0,,30.12,,,,,,,,
274,28450,99999,201705041950,240.0,15.0,,34.0,,,,,6.2,,,,,,,,,,41.0,30.0,,30.09,,,,,,,,
275,28450,99999,201705042000,237.0,10.0,17.0,,,,,,31.2,,,,,0.0,,,,,42.0,29.0,1020.3,,995.5,,,,,,,31.0
276,28450,99999,201705042020,250.0,13.0,,36.0,,,,,6.2,,,,,,,,,,41.0,30.0,,30.09,,,,,,,,
277,28450,99999,201705042050,250.0,14.0,,35.0,,,,,6.2,,,,,,,,,,43.0,30.0,,30.06,,,,,,,,
278,28450,99999,201705042100,242.0,12.0,20.0,,,,,,31.2,,,,,0.0,,,,0.0,42.0,31.0,1019.4,,994.6,,,,,,,30.0
279,28450,99999,201705042120,240.0,14.0,,32.0,,,,,6.2,,,,,,,,,,41.0,30.0,,30.06,,,,,,,,
280,28450,99999,201705042150,240.0,15.0,,31.0,,,,,6.2,,,,,,,,,,41.0,32.0,,30.06,,,,,,,,
281,28450,99999,201705042200,240.0,11.0,16.0,,,,,,31.2,,,,,0.0,,,,,42.0,31.0,1018.7,,993.9,,,,,,,30.0
282,28450,99999,201705042220,240.0,15.0,,30.0,,,,,6.2,,,,,,,,,,41.0,30.0,,30.03,,,,,,,,
283,28450,99999,201705042250,260.0,17.0,,,,,,,6.2,,,,,,,,,,41.0,32.0,,30.03,,,,,,,,
284,28450,99999,201705042300,252.0,10.0,16.0,,,,,,31.2,,,,,0.0,,,,,41.0,32.0,1017.7,,993.0,,,,,,,30.0
285,28450,99999,201705042320,260.0,15.0,,,,,,,,,,,,,,,,,41.0,32.0,,30.0,,,,,,,,
286,28450,99999,201705042350,270.0,15.0,,,,,,,,,,,,,,,,,41.0,32.0,,30.0,,,,,,,,
287,28450,99999,201705050000,260.0,10.0,18.0,,,,,,31.2,,,,,0.0,,,,0.0,40.0,32.0,1017.1,,992.3,,,,,,,30.0
288,28450,99999,201705050020,280.0,11.0,,,,,,,,,,,,,,,,,41.0,34.0,,30.0,,,,,,,,
289,28450,99999,201705050050,270.0,11.0,,,,,,,,,,,,,,,,,39.0,34.0,,29.97,,,,,,,,
290,28450,99999,201705050100,252.0,6.0,,,,,,,31.2,,,,,0.0,,,,,40.0,33.0,1016.7,,991.9,,,,,,,30.0
291,28450,99999,201705050120,280.0,9.0,,,,,,,,,,,,,,,,,39.0,34.0,,29.97,,,,,,,,
292,28450,99999,201705050150,280.0,6.0,,,,,,,,,,,,,,,,,39.0,34.0,,29.97,,,,,,,,
293,28450,99999,201705050200,243.0,4.0,,,,,,,31.2,,,,,0.0,,,,,40.0,34.0,1016.5,,991.7,,,,,,,30.0
294,28450,99999,201705050220,270.0,7.0,,,,,,,,,,,,,,,,,39.0,34.0,,29.97,,,,,,,,
295,28450,99999,201705050250,270.0,9.0,,,,,,,,,,,,,,,,,39.0,36.0,,29.97,,,,,,,,
296,28450,99999,201705050300,253.0,4.0,,,,,,,31.2,,,,,0.0,,,,0.0,40.0,35.0,1016.4,,991.6,,,,,,,30.0
297,28450,99999,201705050320,280.0,7.0,,,,,,,,,,,,,,,,,41.0,36.0,,29.97,,,,,,,,
298,28450,99999,201705050350,290.0,9.0,,,,,,,,,,,,,,,,,41.0,36.0,,29.97,,,,,,,,
299,28450,99999,201705050400,242.0,5.0,,,,,,,31.2,,,,,0.0,,,,,42.0,35.0,1016.3,,991.5,,,,,,,30.0
300,28450,99999,201705050420,280.0,13.0,,,,,,,,,,,,,,,,,43.0,36.0,,29.97,,,,,,,,
301,28450,99999,201705050450,290.0,10.0,,,,,,,6.2,,,,,,,,,,45.0,37.0,,29.97,,,,,,,,
302,28450,99999,201705050500,280.0,9.0,13.0,,,,,,31.2,,,,,0.0,,,,,46.0,37.0,1015.7,,991.2,,,,,,,30.0
303,28450,99999,201705050520,300.0,11.0,,,,,,,6.2,,,,,,,,,,46.0,37.0,,29.97,,,,,,,,
304,28450,99999,201705050550,310.0,9.0,,,,,,,6.2,,,,,,,,,,46.0,37.0,,29.94,,,,,,,,
305,28450,99999,201705050600,295.0,14.0,21.0,,,,,,31.2,,,,,0.0,,,,0.0,48.0,37.0,1015.3,,990.9,48.0,39.0,,,,,29.0
306,28450,99999,201705050620,310.0,13.0,,,,,,,6.2,,,,,,,,,,46.0,36.0,,29.94,,,,,,,,
307,28450,99999,201705050650,310.0,15.0,,,,,,,6.2,,,,,,,,,,48.0,36.0,,29.94,,,,,,,,
308,28450,99999,201705050700,314.0,13.0,21.0,,,,,,27.3,,,,,0.0,,,,,49.0,36.0,1015.3,,991.0,,,,,,,29.0
309,28450,99999,201705050720,300.0,14.0,,,,,,,6.2,,,,,,,,,,48.0,36.0,,29.94,,,,,,,,
310,28450,99999,201705050750,990.0,11.0,,,,,,,6.2,,,,,,,,,,50.0,36.0,,29.94,,,,,,,,
311,28450,99999,201705050800,303.0,11.0,21.0,,,,,,25.7,,,,,0.0,,,,,51.0,36.0,1015.1,,990.8,,,,,,,29.0
312,28450,99999,201705050820,990.0,11.0,,,,,,,6.2,,,,,,,,,,50.0,36.0,,29.94,,,,,,,,
313,28450,99999,201705050850,310.0,16.0,,,,,,,6.2,,,,,,,,,,50.0,36.0,,29.94,,,,,,,,
314,28450,99999,201705050900,301.0,13.0,22.0,722.0,SCT,,,,50.0,3.0,,,,,,,,0.0,52.0,36.0,1015.1,,990.9,,,,,,,29.0
315,28450,99999,201705050920,310.0,13.0,,,,,,,6.2,,,,,,,,,,50.0,36.0,,29.94,,,,,,,,
316,28450,99999,201705050950,330.0,15.0,,,,,,,6.2,,,,,,,,,,50.0,36.0,,29.94,,,,,,,,
317,28450,99999,201705051000,317.0,13.0,20.0,,,,,,31.2,,,,,0.0,,,,,52.0,35.0,1015.1,,990.9,,,,,,,29.0
318,28450,99999,201705051020,340.0,14.0,,,,,,,6.2,,,,,,,,,,50.0,34.0,,29.94,,,,,,,,
319,28450,99999,201705051050,330.0,13.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.94,,,,,,,,
320,28450,99999,201705051100,306.0,13.0,20.0,,,,,,28.0,,,,,0.0,,,,,53.0,35.0,1014.4,,990.3,,,,,,,28.0
321,28450,99999,201705051120,990.0,11.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.94,,,,,,,,
322,28450,99999,201705051150,320.0,11.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.94,,,,,,,,
323,28450,99999,201705051200,317.0,13.0,20.0,722.0,SCT,,,,50.0,2.0,,,,,,,,0.0,53.0,33.0,1014.4,,990.2,,,,,,,28.0
324,28450,99999,201705051220,330.0,11.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.91,,,,,,,,
325,28450,99999,201705051250,990.0,10.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.91,,,,,,,,
326,28450,99999,201705051300,294.0,14.0,24.0,,,,,,26.9,,,,,0.0,,,,,54.0,33.0,1014.0,,989.9,,,,,,,28.0
327,28450,99999,201705051320,990.0,11.0,,,,,,,6.2,,,,,,,,,,52.0,34.0,,29.91,,,,,,,,
328,28450,99999,201705051350,310.0,13.0,,,,,,,,,,,,,,,,,52.0,34.0,,29.91,,,,,,,,
329,28450,99999,201705051400,302.0,13.0,19.0,,,,,,31.2,,,,,0.0,,,,,53.0,33.0,1013.8,,989.7,,,,,,,27.0
330,28450,99999,201705051420,300.0,11.0,,105.0,,,,,6.2,,,,,,,,,,52.0,34.0,,29.91,,,,,,,,
331,28450,99999,201705051450,320.0,10.0,,100.0,,,,,6.2,,,,,,,,,,50.0,32.0,,29.91,,,,,,,,
332,28450,99999,201705051500,306.0,12.0,21.0,,,,,,31.2,,,,,0.0,,,,0.0,51.0,32.0,1013.7,,989.5,,,,,,,27.0
333,28450,99999,201705051520,330.0,10.0,,,,,,,,,,,,,,,,,48.0,32.0,,29.91,,,,,,,,
334,28450,99999,201705051550,320.0,11.0,,50.0,,,,,6.2,,,,,,,,,,48.0,34.0,,29.91,,,,,,,,
335,28450,99999,201705051600,314.0,9.0,14.0,,,,,,31.2,,,,,51.0,,,,,48.0,33.0,1014.0,,989.6,,,,,,,27.0
336,28450,99999,201705051620,340.0,10.0,,44.0,,,,,6.2,,,,,61.0,,,,,45.0,36.0,,29.91,,,,,,,,
337,28450,99999,201705051650,350.0,9.0,,36.0,,,,,6.2,,,,,61.0,,,,,45.0,36.0,,29.91,,,,,,,,
338,28450,99999,201705051700,321.0,6.0,14.0,,,,,,23.5,,,,,81.0,,,,,44.0,35.0,1014.6,,990.0,,,,,,,27.0
339,28450,99999,201705051720,340.0,8.0,,37.0,,,,,6.2,,,,,81.0,,,,,43.0,37.0,,29.91,,,,,,,,
340,28450,99999,201705051750,350.0,8.0,,55.0,,,,,6.2,,,,,81.0,,,,,41.0,37.0,,29.91,,,,,,,,
341,28450,99999,201705051800,322.0,4.0,,,,,,,19.9,,,,,51.0,,,,8.0,41.0,37.0,1014.7,,990.0,54.0,41.0,,,,,27.0
342,28450,99999,201705051820,340.0,6.0,,27.0,,,,,6.2,,,,,81.0,,,,,39.0,37.0,,29.91,,,,,,,,
343,28450,99999,201705051850,360.0,10.0,,23.0,,,,,6.2,,,,,81.0,,,,,39.0,36.0,,29.94,,,,,,,,
344,28450,99999,201705051900,353.0,7.0,14.0,,,,,,20.5,,,,,81.0,,,,,39.0,35.0,1015.1,,990.3,,,,,,,27.0
345,28450,99999,201705051920,350.0,9.0,,37.0,,,,,6.2,,,,,,,,,,39.0,34.0,,29.94,,,,,,,,
346,28450,99999,201705051950,330.0,7.0,,,,,,,,,,,,,,,,,37.0,32.0,,29.94,,,,,,,,
347,28450,99999,201705052000,312.0,8.0,14.0,,,,,,31.2,,,,,0.0,,,,,38.0,33.0,1015.1,,990.2,,,,,,,27.0
348,28450,99999,201705052020,340.0,10.0,,,,,,,,,,,,,,,,,37.0,32.0,,29.94,,,,,,,,
349,28450,99999,201705052050,340.0,10.0,,,,,,,,,,,,,,,,,37.0,32.0,,29.94,,,,,,,,
350,28450,99999,201705052100,316.0,9.0,14.0,,,,,,31.2,,,,,0.0,,,,8.0,37.0,32.0,1015.6,,990.7,,,,,,,27.0
351,28450,99999,201705052120,340.0,9.0,,,,,,,,,,,,,,,,,36.0,32.0,,29.94,,,,,,,,
352,28450,99999,201705052150,340.0,11.0,,30.0,,,,,6.2,,,,,,,,,,36.0,30.0,,29.97,,,,,,,,
353,28450,99999,201705052200,339.0,8.0,14.0,,,,,,31.2,,,,,0.0,,,,,37.0,30.0,1016.5,,991.5,,,,,,,27.0
354,28450,99999,201705052220,350.0,11.0,,,,,,,6.2,,,,,,,,,,36.0,30.0,,29.97,,,,,,,,
355,28450,99999,201705052250,340.0,9.0,,,,,,,,,,,,,,,,,36.0,27.0,,29.97,,,,,,,,
356,28450,99999,201705052300,328.0,6.0,11.0,,,,,,31.2,,,,,0.0,,,,,35.0,27.0,1016.7,,991.6,,,,,,,27.0
357,28450,99999,201705052320,350.0,10.0,,180.0,,,,,6.2,,,,,,,,,,34.0,27.0,,29.97,,,,,,,,
358,28450,99999,201705052350,340.0,9.0,,,,,,,6.2,,,,,,,,,,34.0,27.0,,30.0,,,,,,,,
359,28450,99999,201705060000,334.0,8.0,13.0,,,,,,31.2,,,,,0.0,,,,8.0,34.0,26.0,1017.5,,992.4,,,,,,,27.0
360,28450,99999,201705060020,350.0,8.0,,31.0,,,,,6.2,,,,,,,,,,34.0,27.0,,30.0,,,,,,,,
361,28450,99999,201705060050,10.0,17.0,,34.0,,,,,6.2,,,,,85.0,,,,,32.0,25.0,,30.0,,,,,,,,
362,28450,99999,201705060100,7.0,11.0,19.0,,,,,,19.7,,,,,80.0,,,,,32.0,26.0,1018.3,,993.1,,,,,,,27.0
363,28450,99999,201705060120,360.0,11.0,,55.0,,,,,6.2,,,,,85.0,,,,,32.0,27.0,,30.03,,,,,,,,
364,28450,99999,201705060150,360.0,15.0,,,,,,,,,,,,,,,,,32.0,23.0,,30.03,,,,,,,,
365,28450,99999,201705060200,351.0,7.0,12.0,,,,,,31.2,,,,,24.0,,,,,31.0,24.0,1018.9,,993.6,,,,,,,27.0
366,28450,99999,201705060220,350.0,9.0,,48.0,,,,,6.2,,,,,,,,,,30.0,23.0,,30.03,,,,,,,,
367,28450,99999,201705060250,360.0,15.0,,47.0,,,,,6.2,,,,,,,,,,30.0,21.0,,30.03,,,,,,,,
368,28450,99999,201705060300,353.0,11.0,20.0,,,,,,31.2,,,,,0.0,,,,8.0,31.0,20.0,1019.4,,994.1,,,,,,,27.0
369,28450,99999,201705060320,350.0,15.0,,40.0,,,,,6.2,,,,,,,,,,30.0,21.0,,30.06,,,,,,,,
370,28450,99999,201705060350,350.0,18.0,,45.0,,,,,6.2,,,,,,,,,,30.0,18.0,,30.06,,,,,,,,
371,28450,99999,201705060400,346.0,12.0,21.0,,,,,,31.2,,,,,0.0,,,,,31.0,18.0,1019.9,,994.5,,,,,,,27.0
372,28450,99999,201705060420,360.0,17.0,,38.0,,,,,6.2,,,,,,,,,,30.0,16.0,,30.06,,,,,,,,
373,28450,99999,201705060450,10.0,17.0,,39.0,,,,,6.2,,,,,,,,,,30.0,18.0,,30.09,,,,,,,,
374,28450,99999,201705060500,18.0,15.0,21.0,,,,,,31.2,,,,,0.0,,,,,30.0,17.0,1020.7,,995.3,,,,,,,27.0
375,28450,99999,201705060520,10.0,17.0,,35.0,,,,,6.2,,,,,,,,,,30.0,18.0,,30.09,,,,,,,,
376,28450,99999,201705060550,360.0,18.0,,36.0,,,,,6.2,,,,,,,,,,30.0,16.0,,30.09,,,,,,,,
377,28450,99999,201705060600,341.0,11.0,20.0,,,,,,31.2,,,,,0.0,,,,8.0,31.0,17.0,1020.9,,995.5,41.0,30.0,,,,,27.0
378,28450,99999,201705060620,360.0,17.0,,39.0,,,,,6.2,,,,,,,,,,30.0,16.0,,30.09,,,,,,,,
379,28450,99999,201705060650,350.0,17.0,,36.0,,,,,6.2,,,,,,,,,,30.0,18.0,,30.09,,,,,,,,
380,28450,99999,201705060700,340.0,12.0,21.0,,,,,,29.6,,,,,0.0,,,,,31.0,18.0,1021.3,,995.9,,,,,,,27.0
381,28450,99999,201705060720,360.0,16.0,,40.0,,,,,6.2,,,,,,,,,,30.0,16.0,,30.12,,,,,,,,
382,28450,99999,201705060750,350.0,18.0,,38.0,,,,,6.2,,,,,,,,,,30.0,16.0,,30.12,,,,,,,,
383,28450,99999,201705060800,347.0,12.0,19.0,,,,,,29.5,,,,,0.0,,,,,32.0,17.0,1021.5,,996.1,,,,,,,27.0
384,28450,99999,201705060820,10.0,17.0,,43.0,,,,,6.2,,,,,,,,,,32.0,14.0,,30.12,,,,,,,,
385,28450,99999,201705060850,350.0,17.0,,42.0,,,,,6.2,,,,,,,,,,32.0,14.0,,30.12,,,,,,,,
386,28450,99999,201705060900,343.0,12.0,20.0,,,,,,24.6,,,,,0.0,,,,0.0,33.0,16.0,1021.7,,996.4,,,,,,,27.0
387,28450,99999,201705060920,350.0,15.0,,43.0,,,,,6.2,,,,,,,,,,32.0,16.0,,30.12,,,,,,,,
388,28450,99999,201705060950,350.0,16.0,,47.0,,,,,6.2,,,,,,,,,,32.0,16.0,,30.12,,,,,,,,
389,28450,99999,201705061000,349.0,10.0,16.0,,,,,,27.0,,,,,0.0,,,,,33.0,17.0,1021.5,,996.3,,,,,,,27.0
390,28450,99999,201705061020,330.0,14.0,,,,,,,6.2,,,,,41.0,,,,,32.0,19.0,,30.12,,,,,,,,
391,28450,99999,201705061050,340.0,14.0,,42.0,,,,,6.2,,,,,85.0,,,,,32.0,19.0,,30.12,,,,,,,,
392,28450,99999,201705061100,319.0,12.0,20.0,,,,,,31.2,,,,,81.0,,,,,33.0,18.0,1021.5,,996.2,,,,,,,27.0
393,28450,99999,201705061120,350.0,13.0,,45.0,,,,,6.2,,,,,,,,,,32.0,18.0,,30.12,,,,,,,,
394,28450,99999,201705061150,350.0,15.0,,47.0,,,,,6.2,,,,,,,,,,34.0,16.0,,30.12,,,,,,,,
395,28450,99999,201705061200,342.0,10.0,19.0,,,,,,31.2,,,,,0.0,,,,8.0,34.0,17.0,1021.2,,996.0,,,,,,,27.0
396,28450,99999,201705061220,350.0,16.0,,40.0,,,,,6.2,,,,,,,,,,34.0,18.0,,30.12,,,,,,,,
397,28450,99999,201705061250,340.0,14.0,,46.0,,,,,6.2,,,,,,,,,,34.0,19.0,,30.09,,,,,,,,
398,28450,99999,201705061300,321.0,13.0,25.0,,,,,,30.4,,,,,0.0,,,,,34.0,15.0,1020.9,,995.7,,,,,,,27.0
399,28450,99999,201705061320,340.0,16.0,,46.0,,,,,6.2,,,,,,,,,,34.0,18.0,,30.09,,,,,,,,
400,28450,99999,201705061350,340.0,15.0,,48.0,,,,,6.2,,,,,,,,,,32.0,18.0,,30.09,,,,,,,,
401,28450,99999,201705061400,321.0,11.0,18.0,,,,,,31.2,,,,,0.0,,,,,34.0,17.0,1020.6,,995.4,,,,,,,27.0
402,28450,99999,201705061420,350.0,15.0,,,,,,,6.2,,,,,,,,,,34.0,16.0,,30.09,,,,,,,,
403,28450,99999,201705061450,350.0,14.0,,48.0,,,,,6.2,,,,,,,,,,34.0,16.0,,30.06,,,,,,,,
404,28450,99999,201705061500,339.0,8.0,15.0,,,,,,31.2,,,,,0.0,,,,0.0,35.0,16.0,1020.1,,994.9,,,,,,,27.0
405,28450,99999,201705061520,340.0,14.0,,,,,,,6.2,,,,,,,,,,34.0,16.0,,30.06,,,,,,,,
406,28450,99999,201705061550,340.0,11.0,,,,,,,,,,,,,,,,,34.0,16.0,,30.06,,,,,,,,
407,28450,99999,201705061600,324.0,12.0,19.0,,,,,,31.2,,,,,0.0,,,,,34.0,15.0,1019.7,,994.5,,,,,,,26.0
408,28450,99999,201705061620,350.0,16.0,,48.0,,,,,6.2,,,,,,,,,,34.0,16.0,,30.06,,,,,,,,
409,28450,99999,201705061650,360.0,14.0,,,,,,,,,,,,,,,,,34.0,14.0,,30.06,,,,,,,,
410,28450,99999,201705061700,349.0,9.0,16.0,,,,,,31.2,,,,,0.0,,,,,33.0,14.0,1019.5,,994.2,,,,,,,26.0
411,28450,99999,201705061720,340.0,9.0,,,,,,,,,,,,,,,,,32.0,16.0,,30.06,,,,,,,,
412,28450,99999,201705061750,350.0,9.0,,,,,,,,,,,,,,,,,32.0,14.0,,30.03,,,,,,,,
413,28450,99999,201705061800,329.0,7.0,12.0,,,,,,31.2,,,,,0.0,,,,0.0,33.0,15.0,1019.1,,993.9,35.0,31.0,,,,,26.0
414,28450,99999,201705061820,330.0,10.0,,55.0,,,,,6.2,,,,,,,,,,32.0,18.0,,30.03,,,,,,,,
415,28450,99999,201705061850,350.0,9.0,,,,,,,,,,,,,,,,,32.0,18.0,,30.03,,,,,,,,
